Frequency Index - Plot 0,Magnitude - Plot 0
1685,0.120313
1686,0.0212275
1687,0.100992
1688,0.0471806
1689,0.131178
1690,0.0632211
1691,0.0241499
1692,0.163227
1693,0.0725683
1694,0.117951
1695,0.0734444
1696,0.142008
1697,0.21175
1698,0.0171066
1699,0.155268
1700,0.138739
1701,0.067326
1702,0.0843712
1703,0.092828
1704,0.0855561
1705,0.124061
1706,0.0275647
1707,0.151306
1708,0.0947512
1709,0.119271
1710,0.0916256
1711,0.0798056
1712,0.017609
1713,0.0464806
1714,0.109581
1715,0.148864
1716,0.104361
1717,0.10074
1718,0.0429755
1719,0.0793732
1720,0.143248
1721,0.0475636
1722,0.0905863
1723,0.0889364
1724,0.092486
1725,0.145924
1726,0.141684
1727,0.0997532
1728,0.140971
1729,0.0611215
1730,0.160601
1731,0.0375315
1732,0.00975554
1733,0.0376435
1734,0.0883415
1735,0.157296
1736,0.133132
1737,0.134921
1738,0.102652
1739,0.0642302
1740,0.0658981
1741,0.140425
1742,0.0955498
1743,0.11127
1744,0.0623181
1745,0.0801673
1746,0.165207
1747,0.0900144
1748,0.084344
1749,0.18879
1750,0.0811781
1751,0.0939995
1752,0.0433386
